StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results" 
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1K0140,11/18/2021 21:43,samplewater,EPA Method 1668C,13C-PCB-80,Total,%Recovery,1,48.9,=,-88,-88,NMDL,NR,1,,,,,,2110174-02,2110174-02,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1K0140,11/18/2021 21:43,samplewater,EPA Method 1668C,13C-PCB-81,Total,%Recovery,1,49,DNQ,0.26,200,NR,NR,1,,,,,,MB 320-530926/1-A,MB 320-530926/1-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1K0140,11/18/2021 21:43,samplewater,EPA Method 1668C,13C-PCB-95,Total,%Recovery,1,49,DNQ,0.04,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1K0140,11/18/2021 21:43,samplewater,EPA Method 1668C,13C-PCB-97,Total,%Recovery,1,49,DNQ,4.5,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d10-Acenaphthene,Total,%Recovery,1,45.6,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d10-Anthracene,Total,%Recovery,1,45.6,=,-88,-88,NMDL,NR,1,,,,,,2110174-02,2110174-02,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d10-Fluoranthene,Total,%Recovery,1,45.8,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d10-Fluorene,Total,%Recovery,1,45.9,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d10-Phenanthrene,Total,%Recovery,1,45.9,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d12-Benz(a)anthracene,Total,%Recovery,1,46,DNQ,13,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d12-Benzo(a)pyrene,Total,%Recovery,1,46,DNQ,0.26,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d12-Benzo(k)fluoranthene,Total,%Recovery,1,46,=,0.0012,0.2,NR,NR,1,,,,,,MB 320-539475/1-A,MB 320-539475/1-A,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d12-Chrysene,Total,%Recovery,1,46.2,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,"d14-Dibenz(a,h)anthracene",Total,%Recovery,1,46.3,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/21/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,12:30,Not Applicable,Not Recorded,1,,-88,m,,,B1J0176,11/4/2021 14:03,samplewater,Modified EPA Method 1625,d8-Naphthalene,Total,%Recovery,1,46.3,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"2,4'-DDD",Total,ug/L,1,49,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"2,4'-DDE",Total,ug/L,1,49,=,0.021,0.2,NR,NR,1,,,,,,MB 320-539475/1-A,MB 320-539475/1-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"2,4'-DDT",Total,ug/L,1,49,=,-88,-88,NMDL,NR,1,,,,,,LCS 180-377231/2-A,LCS 180-377231/2-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"4,4'-DDD",Total,ug/L,1,49,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,"4,4'-DDD",Total,ug/L,1,50,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BS1,B1K0140-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,"4,4'-DDD",Total,ug/L,1,50.7,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"4,4'-DDE",Total,ug/L,1,49,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,"4,4'-DDE",Total,ug/L,1,50,=,0.033,0.2,NR,NR,1,,,,,,MB 320-539475/1-A,MB 320-539475/1-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,"4,4'-DDE",Total,ug/L,1,50.8,=,-88,-88,NMDL,NR,1,,,,,,B1L0218-BS1,B1L0218-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,"4,4'-DDT",Total,ug/L,1,49.1,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BS1,B1K0140-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,"4,4'-DDT",Total,ug/L,1,50,=,0.0014,0.2,NR,NR,1,,,,,,MB 320-554610/1-A,MB 320-554610/1-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,"4,4'-DDT",Total,ug/L,1,50.8,=,-88,-88,NMDL,NR,1,,,,,,B1L0218-BS1,B1L0218-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,a-Chlordane,Total,ug/L,1,50,DNQ,0.14,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,a-Chlordane,Total,ug/L,1,49,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,a-Chlordane,Total,ug/L,1,50.7,=,-88,-88,NMDL,NR,1,,,,,,2110174-01,2110174-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,cis-Nonachlor,Total,ug/L,1,49.1,=,-88,-88,NMDL,NR,1,,,,,,B1J0177-BS1,B1J0177-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,49.2,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,49.2,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,50,=,0.013,0.2,NR,NR,1,,,,,,LCS 320-554610/2-A,LCS 320-554610/2-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,50.2,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,50.9,=,-88,-88,NMDL,NR,1,,,,,,B1J0176-BLK1,B1J0176-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,DCB Decachlorobiphenyl (Surr),Total,%,1,50.9,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,Dieldrin,Total,ug/L,1,51,DNQ,0.86,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,Dieldrin,Total,ug/L,1,49.3,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,Dieldrin,Total,ug/L,1,50.3,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,gamma-Chlordane,Total,ug/L,1,49.4,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BLK1,B1K0140-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,gamma-Chlordane,Total,ug/L,1,50.5,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,gamma-Chlordane,Total,ug/L,1,51,=,0.0017,0.2,NR,NR,1,,,,,,LCS 320-539475/2-A,LCS 320-539475/2-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,Heptachlor,Total,ug/L,1,49.6,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,Heptachlor,Total,ug/L,1,50.6,=,-88,-88,NMDL,NR,1,,,,,,B1L0121-BLK1,B1L0121-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,Heptachlor,Total,ug/L,1,51,=,0.023,0.2,NR,NR,1,,,,,,LCSD 320-539475/3-A,LCSD 320-539475/3-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,oxy-Chlordane,Total,ug/L,1,49.6,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,50,DNQ,0.048,200,NR,NR,1,,,,,,LCS 320-530926/2-A,LCS 320-530926/2-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,49.6,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,50.6,=,-88,-88,NMDL,NR,1,,,,,,B1L0121-BLK1,B1L0121-BLK1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:14,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,50.7,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BS1,B1K0140-BS1,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,51,=,0.0032,0.2,NR,NR,1,,,,,,MB 320-554610/1-A,MB 320-554610/1-A,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LCS,1,,-88,m,,,376885,11/5/2021 17:29,blankwater,EPA EPA 8081B LL,Tetrachloro-m-xylene,Total,%,1,51.3,=,-88,-88,NMDL,NR,1,,,,,,2110174-02,2110174-02,,,,,,,
LABQA,10/22/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,11:00:00,Not Applicable,LabBlank,1,,-88,m,,,376885,11/5/2021 16:58,blankwater,EPA EPA 8081B LL,trans-Nonachlor,Total,ug/L,1,50,DNQ,2,200,NR,NR,1,,,,,,LCS 320-530926/2-A,LCS 320-530926/2-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,13C10-cis-Nonachlor,Total,%Recovery,1,58.6,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,13C10-cis-Nonachlor,Total,%Recovery,1,66,=,0.0057,0.2,NR,NR,1,,,,,,LCSD 320-539475/3-A,LCSD 320-539475/3-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,13C10-g-Chlordane,Total,%Recovery,1,58.9,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BS1,B1K0140-BS1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,13C10-g-Chlordane,Total,%Recovery,1,66,DNQ,1,5,NR,NR,1,,,,,,W1J0295-CCV1,W1J0295-CCV1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,13C10-Oxychlordane,Total,%Recovery,1,58.7,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,13C10-Oxychlordane,Total,%Recovery,1,66,=,0.00068,0.2,NR,NR,1,,,,,,LCSD 320-539475/3-A,LCSD 320-539475/3-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,13C10-trans-Nonachlor,Total,%Recovery,1,59,DNQ,1.5,200,NR,NR,1,,,,,,LCS 320-530926/2-A,LCS 320-530926/2-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,13C10-trans-Nonachlor,Total,%Recovery,1,66.2,=,-88,-88,NMDL,NR,1,,,,,,2110174-01,2110174-01,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-2,4'-DDD",Total,%Recovery,1,59,DNQ,0.55,200,NR,NR,1,,,,,,LCSD 320-530926/3-A,LCSD 320-530926/3-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-2,4'-DDD",Total,%Recovery,1,66.2,=,-88,-88,NMDL,NR,1,,,,,,2110174-02,2110174-02,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-2,4'-DDE",Total,%Recovery,1,59,=,0.0096,0.2,NR,NR,1,,,,,,MB 320-539475/1-A,MB 320-539475/1-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-2,4'-DDE",Total,%Recovery,1,66.3,=,-88,-88,NMDL,NR,1,,,,,,2110174-01,2110174-01,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-2,4'-DDT",Total,%Recovery,1,59,=,0.00026,0.2,NR,NR,1,,,,,,MB 320-554610/1-A,MB 320-554610/1-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-2,4'-DDT",Total,%Recovery,1,66.3,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-4,4'-DDD",Total,%Recovery,1,59,=,0.018,0.2,NR,NR,1,,,,,,LCSD 320-554610/3-A,LCSD 320-554610/3-A,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-4,4'-DDD",Total,%Recovery,1,66.5,=,-88,-88,NMDL,NR,1,,,,,,B1L0151-BLK1,B1L0151-BLK1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-4,4'-DDE",Total,%Recovery,1,59.1,=,-88,-88,NMDL,NR,1,,,,,,B1K0140-BS1,B1K0140-BS1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-4,4'-DDE",Total,%Recovery,1,66.5,=,-88,-88,NMDL,NR,1,,,,,,B22A071-BLK1,B22A071-BLK1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"13C12-4,4'-DDT",Total,%Recovery,1,59.1,=,-88,-88,NMDL,NR,1,,,,,,2110174-01,2110174-01,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"13C12-4,4'-DDT",Total,%Recovery,1,66.9,=,-88,-88,NMDL,NR,1,,,,,,2110174-01,2110174-01,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,377231,11/9/2021 11:30,blankwater,EPA EPA 8081B LL,"2,4'-DDD",Total,ng/L,1,51.3,=,-88,-88,NMDL,NR,1,,,,,,2112100-01,2112100-01,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LabBlank,1,,-88,m,,,B1J0177,11/17/2021 22:21,blankwater,EPA Method 1699,"2,4'-DDD",Total,pg/L,1,59.2,=,-88,-88,NMDL,NR,1,,,,,,B1J0177-BLK1,B1J0177-BLK1,,,,,,,
LABQA,10/25/2021,Not Applicable,WQ,Not Applicable,,,Not Applicable,,00:00,Not Applicable,LCS,1,,-88,m,,,B1J0177,11/17/2021 19:56,blankwater,EPA Method 1699,"2,4'-DDD",Total,pg/L,1,66.9,=,-88,-88,NMDL,NR,1,,,,,,2112100-02,2112100-02,,,,,,,
